row,tag,question id,score,reputation,accept rate,answer count,is answered
4832,wordpress,66815987,0,1,0,0,0,
4833,wordpress,66812019,1,33,0,2,1,
4834,wordpress,66815660,0,39,0,0,0,
4835,wordpress,66814803,0,1,0,0,0,
4836,wordpress,66814390,0,121,0,0,0,
4837,wordpress,66800355,1,347,0,1,1,
4838,wordpress,66813738,0,149,0,1,1,
4839,wordpress,66808657,0,603,91,1,0,
4840,wordpress,66794810,0,403,70,2,1,
4841,wordpress,66812755,0,331,0,0,0,
4842,wordpress,66779120,1,137,73,2,1,
4843,wordpress,66811426,-1,6311,75,2,1,
4844,wordpress,66811868,0,17,0,1,0,
4845,wordpress,66757861,1,23,0,1,1,
4846,wordpress,66811546,0,1,0,0,0,
4847,wordpress,66809676,2,24243,100,1,1,
4848,wordpress,66810316,1,93,0,1,1,
4849,wordpress,66758044,1,101,0,1,1,
4850,wordpress,66734013,2,439,0,2,1,
4851,wordpress,66809184,2,43,0,1,1,
4852,wordpress,66807766,0,105,0,1,1,
4853,wordpress,66810108,0,45,0,1,0,
4854,wordpress,66809067,1,199,0,1,1,
4855,wordpress,66707422,1,11,0,1,1,
4856,wordpress,66647956,0,806,86,1,1,
4857,wordpress,66662625,1,426,0,1,0,
4858,wordpress,66802590,0,39,0,1,0,
4859,wordpress,66807229,0,25,0,0,0,
4860,wordpress,66753803,0,13,0,0,0,
4861,wordpress,66806649,0,1,0,1,0,
4862,wordpress,66807002,0,17,0,0,0,
4863,wordpress,66806104,0,1,0,0,0,
4864,wordpress,66795583,0,127,71,2,1,
4865,wordpress,66803224,0,632,62,0,0,
4866,wordpress,66799776,1,17,0,1,1,
4867,wordpress,66802732,1,157,40,0,0,
4868,wordpress,66294795,0,504,0,2,1,
4869,wordpress,66802341,0,36,0,0,0,
4870,wordpress,66693943,2,61,0,0,0,
4871,wordpress,66794741,-1,1,0,1,0,
4872,wordpress,66714298,0,1,0,3,0,
4873,wordpress,66801396,1,16712,64,0,0,
4874,wordpress,66796077,0,21,0,1,1,
4875,wordpress,66673190,0,9,0,1,1,
4876,wordpress,66798383,1,829,56,1,1,
4877,wordpress,66799521,0,3,0,0,0,
4878,wordpress,66797198,0,41,0,1,1,
4879,wordpress,66799218,1,11,0,1,1,
4880,wordpress,66795517,0,807,83,0,0,
4881,wordpress,66796928,2,153,0,1,1,
4882,wordpress,66798705,0,1,0,0,0,
4883,wordpress,66796025,0,640,0,1,1,
4884,wordpress,66527788,1,1182,73,5,1,
4885,wordpress,66797761,0,1,0,0,0,
4886,wordpress,66637515,1,41,0,2,1,
4887,wordpress,66797450,0,101,0,0,0,
4888,wordpress,66797294,0,1426,43,0,0,
4889,wordpress,66040510,0,21,0,1,1,
4890,wordpress,65583557,2,67,0,1,1,
4891,wordpress,66789582,1,884,93,1,0,
4892,wordpress,66768610,2,575,88,1,1,
4893,wordpress,66793762,1,109,0,1,0,
4894,wordpress,66794296,0,829,56,0,0,
4895,wordpress,66793583,0,29,0,1,1,
4896,wordpress,66794266,1,133,75,0,0,
4897,wordpress,66794246,0,31,0,0,0,
4898,wordpress,66753191,1,23,0,1,0,
4899,wordpress,66792865,0,21,0,1,1,
4900,wordpress,66774137,0,31,0,1,1,
4901,wordpress,66776690,0,1,0,0,0,
4902,wordpress,66791109,0,31,0,0,0,
4903,wordpress,66789481,0,51,0,1,1,
4904,wordpress,66752086,1,529,72,1,0,
4905,wordpress,66790918,0,0,0,1,0,
4906,wordpress,66790229,0,41,0,0,0,
4907,wordpress,66790019,1,347,69,0,0,
4908,wordpress,66789900,0,15,0,0,0,
4909,wordpress,66779789,0,3,0,2,1,
4910,wordpress,66787569,0,63,0,1,0,
4911,wordpress,66788549,0,319,0,0,0,
4912,wordpress,66788515,0,3,0,0,0,
4913,wordpress,66787463,0,2981,0,1,1,
4914,wordpress,66746201,0,1,0,1,0,
4915,wordpress,66788296,0,1224,0,0,0,
4916,wordpress,66783572,1,43,0,1,1,
4917,wordpress,66787259,0,1,0,0,0,
4918,wordpress,66488990,2,5153,0,1,1,
4919,wordpress,66778514,-1,21,0,1,1,
4920,wordpress,66786709,0,439,0,0,0,
4921,wordpress,66785805,0,23,0,1,1,
4922,wordpress,66785937,0,1,0,0,0,
4923,wordpress,66527768,0,569,97,1,0,
4924,wordpress,66785730,0,11,0,0,0,
4925,wordpress,66785431,0,155,0,0,0,
4926,wordpress,66785227,0,1,0,0,0,
4927,wordpress,66783219,-1,109,0,2,0,
4928,wordpress,66784239,0,1,0,1,1,
4929,wordpress,66783376,0,403,70,0,0,
4930,wordpress,66783300,0,23,0,0,0,
4931,wordpress,66714748,2,355,0,1,1,
4932,wordpress,66782669,-1,33,0,1,0,
4933,wordpress,66636058,0,495,77,1,0,
4934,wordpress,66782932,0,37,0,1,0,
4935,wordpress,66771298,1,53,0,0,0,
4936,wordpress,66780626,2,41,0,1,1,
4937,wordpress,66781016,0,1,0,0,0,
4938,wordpress,66671392,1,77,0,1,1,
4939,wordpress,66781509,0,6693,54,0,0,
4940,wordpress,66781458,0,293,0,0,0,
4941,wordpress,66780432,-1,3,0,1,0,
4942,wordpress,66761479,1,7207,79,1,1,
4943,wordpress,66780138,0,9,0,0,0,
4944,wordpress,66780082,1,103,0,0,0,
4945,wordpress,66779847,0,1224,0,0,0,
4946,wordpress,66779718,0,9,0,0,0,
4947,wordpress,66641569,0,1,0,1,1,
4948,wordpress,66778983,0,15,0,1,1,
4949,wordpress,66779495,0,85,0,0,0,
4950,wordpress,66743394,-1,814,31,2,1,
4951,wordpress,66779157,1,77,0,0,0,
4952,wordpress,66711630,1,11,0,2,0,
4953,wordpress,66778281,1,21,0,0,0,
4954,wordpress,66759451,1,11,0,0,0,
4955,wordpress,66579982,-2,37,0,1,1,
4956,wordpress,66777565,0,11,0,0,0,
4957,wordpress,66765882,0,49,0,0,0,
4958,wordpress,66776435,0,23,0,0,0,
4959,wordpress,66774661,-1,1,0,1,0,
4960,wordpress,66662571,3,61,0,1,1,
4961,wordpress,66773871,0,13,0,0,0,
4962,wordpress,66773857,0,1,0,0,0,
4963,wordpress,66773187,0,177,0,0,0,
4964,wordpress,66773072,0,1,0,0,0,
4965,wordpress,66759849,0,4194,0,1,1,
4966,wordpress,66771425,0,33,0,1,1,
4967,wordpress,66772366,0,0,0,0,0,
4968,wordpress,66750742,1,13,0,2,1,
4969,wordpress,66719776,0,189,0,1,1,
4970,wordpress,66770697,0,57,0,1,1,
4971,wordpress,66771501,0,1,0,0,0,
4972,wordpress,66771385,0,41,0,0,0,
4973,wordpress,66765298,0,41,0,1,0,
4974,wordpress,66770339,0,1,0,0,0,
4975,wordpress,66766182,0,65,0,1,0,
4976,wordpress,66769602,0,36,0,0,0,
4977,wordpress,66768945,0,9,0,0,0,
4978,wordpress,66755233,0,347,54,1,1,
4979,wordpress,66768654,1,29,0,0,0,
4980,wordpress,66767141,-2,1,0,1,0,
4981,wordpress,66749976,3,31,0,3,1,
4982,wordpress,66767419,0,1,0,0,0,
4983,wordpress,66767360,0,694,0,0,0,
4984,wordpress,66767284,0,1,0,0,0,
4985,wordpress,66766863,0,71,0,0,0,
4986,wordpress,66754300,2,151,0,1,1,
4987,wordpress,66763099,0,311,0,1,1,
4988,wordpress,66765999,0,17,0,1,1,
4989,wordpress,66766123,0,47,0,0,0,
4990,wordpress,66764142,0,1,0,0,0,
4991,wordpress,66765676,0,1,0,0,0,
4992,wordpress,66758620,0,1,0,0,0,
4993,wordpress,66764897,0,89,0,0,0,
4994,wordpress,66764477,0,29,0,1,1,
4995,wordpress,66764373,0,403,0,1,1,
4996,wordpress,66764162,-1,3,0,1,1,
4997,wordpress,66764244,0,1,0,0,0,
4998,wordpress,66740296,2,978,86,2,1,
4999,wordpress,66762269,2,191,0,1,1,
5000,wordpress,66743321,1,43,0,1,1,
5001,wordpress,66761755,1,43,0,1,0,
5002,wordpress,66761876,0,25,0,1,1,
5003,wordpress,66745372,0,1,0,2,0,
5004,wordpress,66752645,-1,1,0,1,0,
5005,wordpress,66692799,0,5844,92,1,1,
5006,wordpress,66761374,0,1,0,0,0,
5007,wordpress,66760734,0,35,0,0,0,
5008,wordpress,66760675,0,13,0,0,0,
5009,wordpress,66760487,0,105,0,0,0,
5010,wordpress,66759446,0,11,0,0,0,
5011,wordpress,66690018,0,15,0,1,1,
5012,wordpress,66759873,0,1,0,0,0,
5013,wordpress,66754772,0,37,0,1,0,
5014,wordpress,66759028,2,115,0,1,1,
5015,wordpress,66759480,1,11,0,0,0,
5016,wordpress,66682722,0,35,0,1,1,
5017,wordpress,66743684,0,1,0,0,0,
5018,wordpress,66758796,-1,37,0,1,0,
5019,wordpress,66754398,0,31,0,1,0,
5020,wordpress,66758580,0,11,0,0,0,
5021,wordpress,66758568,0,303,0,0,0,
5022,wordpress,66748578,0,1,0,0,0,
5023,wordpress,66758476,0,87,0,0,0,
5024,wordpress,66756235,-2,3,0,1,1,
5025,wordpress,66756343,0,340,67,1,1,
5026,wordpress,66756211,0,303,0,0,0,
5027,wordpress,66755375,0,1,0,0,0,
5028,wordpress,66755936,2,23,0,1,1,
5029,wordpress,66755715,0,1,0,0,0,
5030,wordpress,66755493,0,1,0,0,0,
5031,wordpress,66754456,0,378,60,2,1,
5032,wordpress,66754885,0,35,0,0,0,
5033,wordpress,66754442,0,321,0,0,0,
5034,wordpress,66700094,2,31,0,1,0,
5035,wordpress,66710741,1,87,0,1,1,
5036,wordpress,66752393,-1,4303,25,2,1,
5037,wordpress,66752628,0,39,0,2,1,
5038,wordpress,66752703,0,19,50,0,0,
5039,wordpress,66751589,1,13,0,0,0,
5040,wordpress,66751458,1,59,0,0,0,
5041,wordpress,66750444,0,740,69,1,1,
5042,wordpress,66751442,0,19,0,0,0,
5043,wordpress,66749823,0,91,0,1,1,
5044,wordpress,66732494,0,740,69,1,1,
5045,wordpress,66749987,1,23,0,1,1,
5046,wordpress,66749800,0,330,0,1,1,
5047,wordpress,66749734,-1,69,0,1,0,
5048,wordpress,66654101,0,1,0,0,0,
5049,wordpress,66636783,1,11,0,1,1,
5050,wordpress,66749292,0,21,0,0,0,
5051,wordpress,66749062,0,1,0,0,0,
5052,wordpress,66745476,0,106,0,1,1,
5053,wordpress,66694444,0,23,0,0,0,
5054,wordpress,66747983,0,1,0,0,0,
5055,wordpress,66742544,0,744,0,1,1,
5056,wordpress,66746825,2,57,0,1,1,
5057,wordpress,66638665,-2,5,0,1,0,
5058,wordpress,66746248,0,1093,95,0,0,
5059,wordpress,66746857,0,73,0,0,0,
5060,wordpress,66746232,0,33,0,0,0,
5061,wordpress,66745809,0,75,0,1,1,
5062,wordpress,66723856,1,1861,0,1,1,
5063,wordpress,66743728,0,4881,21,0,0,
5064,wordpress,66743484,0,745,0,0,0,
5065,wordpress,66743290,1,53,0,0,0,
5066,wordpress,66740723,0,71,0,0,0,
5067,wordpress,66738477,0,59,0,1,0,
5068,wordpress,66740201,0,1,0,0,0,
5069,wordpress,66702591,0,421,0,0,0,
5070,wordpress,66739673,0,63,0,0,0,
5071,wordpress,66718297,0,101,0,2,0,
5072,wordpress,66739553,0,1,0,0,0,
5073,wordpress,66735858,0,11,0,0,0,
5074,wordpress,66739152,0,93,0,0,0,
5075,wordpress,66738907,0,1,0,0,0,
5076,wordpress,66726923,0,1,0,1,0,
5077,wordpress,66727192,0,403,0,1,0,
5078,wordpress,66738237,0,3,0,0,0,
5079,wordpress,66737275,0,3,0,1,1,
5080,wordpress,66736522,0,51,0,0,0,
5081,wordpress,66735538,0,51,0,1,0,
5082,wordpress,66735600,0,3,0,1,1,
5083,wordpress,66562302,0,1,0,1,0,
5084,wordpress,66734512,0,1,0,0,0,
5085,wordpress,66725541,2,308,0,2,1,
5086,wordpress,66721717,0,11,0,0,0,
5087,wordpress,66733685,0,691,29,0,0,
5088,wordpress,66732492,-1,330,0,1,1,
5089,wordpress,66733292,0,1,0,0,0,
5090,wordpress,66729639,0,532,64,1,0,
5091,wordpress,66732858,0,1,0,0,0,
5092,wordpress,66732837,0,9,0,0,0,
5093,wordpress,66732660,0,426,0,0,0,
5094,wordpress,66712848,0,3,0,1,0,
5095,wordpress,66731786,0,1,0,0,0,
5096,wordpress,66726898,1,87,0,1,1,
5097,wordpress,66717030,0,34,0,1,0,
5098,wordpress,66730816,0,25,20,0,0,
5099,wordpress,66724700,1,21,0,0,0,
5100,wordpress,66719325,1,11611,45,0,0,
5101,wordpress,66729081,0,395,46,1,0,
5102,wordpress,66729243,1,11,0,0,0,
5103,wordpress,66728143,0,87,0,1,0,
5104,wordpress,66017177,2,47,0,1,1,
5105,wordpress,66724575,0,1,0,1,0,
5106,wordpress,66722682,3,2110,0,1,1,
5107,wordpress,66726953,1,19,0,0,0,
5108,wordpress,66717425,0,1,0,0,0,
5109,wordpress,66726030,0,13,0,0,0,
5110,wordpress,66725629,0,1,0,0,0,
5111,wordpress,66723958,0,1,0,0,0,
5112,wordpress,66719614,0,3,0,1,1,
5113,wordpress,66724364,0,1649,62,0,0,
5114,wordpress,66724293,0,31,0,0,0,
5115,wordpress,66716106,1,35,0,1,1,
5116,wordpress,66723883,0,215,0,0,0,
5117,wordpress,66722577,0,1649,62,0,0,
5118,wordpress,66397318,1,2231,54,2,1,
5119,wordpress,66722010,0,11,0,0,0,
5120,wordpress,66630835,1,11,0,1,0,
5121,wordpress,66716461,1,331,0,1,1,
5122,wordpress,66721678,0,21,0,0,0,
5123,wordpress,66721324,0,165,0,0,0,
5124,wordpress,66720493,-2,3,0,1,1,
5125,wordpress,66713696,-4,11,0,1,0,
5126,wordpress,66676529,0,333,0,2,0,
5127,wordpress,66720761,0,1,0,0,0,
5128,wordpress,66713491,0,531,92,1,1,
5129,wordpress,66720020,0,807,83,0,0,
5130,wordpress,66654297,1,11,0,1,0,
5131,wordpress,66719896,0,989,25,0,0,
5132,wordpress,66719256,0,1,0,0,0,
5133,wordpress,66716281,0,674,62,1,0,
5134,wordpress,66718837,1,368,0,1,0,
5135,wordpress,66718847,0,1,0,0,0,
5136,wordpress,66391045,1,15,0,2,1,
5137,wordpress,66715620,0,1224,0,2,1,
5138,wordpress,66713468,-1,311,0,1,0,
5139,wordpress,66716888,0,1,0,0,0,
5140,wordpress,66716850,0,17,0,0,0,
5141,wordpress,66716780,0,1,0,0,0,
5142,wordpress,66715678,1,21,0,1,1,
5143,wordpress,66715450,1,27,0,1,1,
5144,wordpress,66110521,1,33,0,2,1,
5145,wordpress,66715626,0,11,0,0,0,
5146,wordpress,66715533,0,25,0,0,0,
5147,wordpress,66715033,0,35,0,1,1,
5148,wordpress,66715210,0,674,62,0,0,
5149,wordpress,66710081,0,5,0,0,0,
5150,wordpress,66589366,0,19,0,2,0,
5151,wordpress,66714242,0,1,0,0,0,
5152,wordpress,66712137,0,35,0,2,1,
5153,wordpress,66710132,0,27,0,1,1,
5154,wordpress,66713822,1,11,0,0,0,
5155,wordpress,66713803,1,11,0,0,0,
5156,wordpress,66713802,0,11,0,0,0,
5157,wordpress,66707525,0,29,0,0,0,
5158,wordpress,66712864,0,1,0,0,0,
5159,wordpress,66712742,0,1,0,0,0,
5160,wordpress,66711692,0,642,67,1,0,
5161,wordpress,66710466,0,51,0,0,0,
5162,wordpress,66711338,1,11,0,0,0,
5163,wordpress,66706666,2,53,0,2,1,
5164,wordpress,66708419,0,21,0,1,1,
5165,wordpress,66701479,2,33,0,1,1,
5166,wordpress,66709343,2,75,0,1,1,
5167,wordpress,66709943,0,11,0,0,0,
5168,wordpress,66579159,1,1054,0,1,1,
5169,wordpress,66709039,-1,43,0,1,1,
5170,wordpress,66709277,0,1,0,0,0,
5171,wordpress,66709124,0,31,0,0,0,
5172,wordpress,66708563,-2,43,0,1,0,
5173,wordpress,66706635,1,403,0,1,1,
5174,wordpress,66679062,0,1,0,1,0,
5175,wordpress,66707308,0,121,0,1,1,
5176,wordpress,66698797,0,53,0,1,0,
5177,wordpress,66707169,1,129,0,1,1,
5178,wordpress,66676891,-2,11,0,1,0,
5179,wordpress,66707237,0,188,40,0,0,
5180,wordpress,66707221,0,3,0,0,0,
5181,wordpress,66693387,0,90,0,2,1,
5182,wordpress,66608609,0,1,0,1,0,
5183,wordpress,66290223,0,2560,57,0,0,
5184,wordpress,66707069,0,53,0,0,0,
5185,wordpress,66703717,0,1,0,0,0,
5186,wordpress,66670117,1,41,75,3,1,
5187,wordpress,66706507,0,13,0,0,0,
5188,wordpress,66706357,0,11,0,1,0,
5189,wordpress,66705761,0,5,0,0,0,
5190,wordpress,66705828,0,3,0,0,0,
5191,wordpress,66705188,0,514,100,0,0,
5192,wordpress,66703569,0,189,0,1,1,
5193,wordpress,66704746,0,11,0,0,0,
5194,wordpress,66704699,0,1,0,0,0,
5195,wordpress,66699272,0,1,0,2,0,
5196,wordpress,66692101,1,1485,100,0,0,
5197,wordpress,66703519,0,1,0,0,0,
5198,wordpress,66702782,0,1270,0,0,0,
5199,wordpress,66702391,0,521,75,0,0,
5200,wordpress,66699686,-1,19,0,1,1,
5201,wordpress,66699706,0,21,0,1,0,
5202,wordpress,66702579,0,674,62,0,0,
5203,wordpress,66695308,0,0,0,1,0,
5204,wordpress,66700163,-1,3,0,1,1,
5205,wordpress,66701512,1,119,0,1,1,
5206,wordpress,66656352,-3,1,0,2,0,
5207,wordpress,66702010,0,3084,64,0,0,
5208,wordpress,66701071,1,327,0,0,0,
5209,wordpress,66055837,0,1,0,1,0,
5210,wordpress,66696859,0,1,0,1,1,
5211,wordpress,66699510,0,121,0,0,0,
5212,wordpress,66699627,1,403,0,1,1,
5213,wordpress,66638314,0,41,0,0,0,
5214,wordpress,66697630,2,723,0,2,1,
5215,wordpress,66698635,0,35,75,0,0,
5216,wordpress,66695377,1,39,0,1,1,
5217,wordpress,66698192,0,41,62,0,0,
5218,wordpress,66695955,0,1,0,0,0,
5219,wordpress,66696981,-1,67,0,1,1,
5220,wordpress,66697549,0,372,0,0,0,
5221,wordpress,66677778,-1,1,0,1,1,
5222,wordpress,66696825,0,3,0,0,0,
5223,wordpress,66697198,1,414,0,0,0,
5224,wordpress,66697032,0,1,0,0,0,
5225,wordpress,66696767,0,169,29,0,0,
5226,wordpress,66679781,0,5,0,1,0,
5227,wordpress,66696496,0,3,0,0,0,
5228,wordpress,66696347,0,151,0,0,0,
5229,wordpress,66696221,0,1,0,0,0,
5230,wordpress,66695202,0,23,0,0,0,
5231,wordpress,66512397,2,65,0,2,1,
5232,wordpress,66692992,0,4347,57,1,1,
5233,wordpress,66694109,0,85,25,1,1,
5234,wordpress,66689683,0,31,0,0,0,
5235,wordpress,66693586,0,1,0,0,0,
5236,wordpress,66611726,4,51,0,1,1,
5237,wordpress,66693234,0,87,0,0,0,
5238,wordpress,66693111,0,1,0,0,0,
5239,wordpress,66679298,1,13,0,1,1,
5240,wordpress,66692295,0,1,0,0,0,
5241,wordpress,66692064,0,178,0,0,0,
5242,wordpress,66690798,0,121,0,1,0,
5243,wordpress,66674556,0,1,0,1,0,
5244,wordpress,66665876,0,41,0,2,1,
5245,wordpress,66690193,0,23,0,0,0,
5246,wordpress,66689007,1,21,0,1,1,
5247,wordpress,66689395,0,1,0,0,0,
5248,wordpress,66685910,0,3084,64,0,0,
5249,wordpress,66687973,0,1,0,0,0,
5250,wordpress,66688425,0,29,0,0,0,
5251,wordpress,66688420,1,127,71,0,0,
5252,wordpress,66688367,0,87,0,0,0,
5253,wordpress,66678060,0,11,0,0,0,
5254,wordpress,66687703,0,593,0,0,0,
5255,wordpress,66686589,1,9168,97,1,1,
5256,wordpress,66687387,0,51,60,0,0,
5257,wordpress,66508246,0,117,0,2,1,
5258,wordpress,66650877,0,301,0,1,0,
5259,wordpress,66686929,1,427,0,2,1,
5260,wordpress,66571024,0,51,60,1,0,
5261,wordpress,66686206,0,1,0,0,0,
5262,wordpress,66681609,0,1,0,2,1,
5263,wordpress,66684684,1,177,90,1,1,
5264,wordpress,66684059,0,1,0,0,0,
5265,wordpress,66664970,0,11,0,0,0,
5266,wordpress,66682284,1,35,0,1,1,
5267,wordpress,66665232,-1,3,0,1,1,
5268,wordpress,66666989,0,1,0,1,0,
5269,wordpress,66681660,0,1,0,1,1,
5270,wordpress,66681252,0,11,0,1,1,
5271,wordpress,66669943,0,359,48,1,0,
5272,wordpress,66680170,0,1,0,1,0,
5273,wordpress,66676343,0,165,0,1,0,
5274,wordpress,66679818,0,0,0,1,0,
5275,wordpress,66679185,1,33,0,1,1,
5276,wordpress,66679811,0,1362,88,0,0,
5277,wordpress,66660268,2,3295,0,1,1,
5278,wordpress,66679525,0,3,0,0,0,
5279,wordpress,66676582,0,1652,0,1,1,
5280,wordpress,66670907,2,90,0,1,1,
5281,wordpress,66678186,0,41,0,1,1,
5282,wordpress,66678250,0,1,0,0,0,
5283,wordpress,66674291,0,1,0,1,1,
5284,wordpress,66672517,0,71,0,1,1,
5285,wordpress,66649096,0,1,0,0,0,
5286,wordpress,65856878,2,0,0,2,1,
5287,wordpress,66677234,0,35,0,0,0,
5288,wordpress,66636728,0,9,0,1,0,
5289,wordpress,66675855,0,787,38,0,0,
5290,wordpress,66675254,1,137,0,1,1,
5291,wordpress,66675231,0,0,0,0,0,
5292,wordpress,66674902,0,1,0,1,0,
5293,wordpress,66654778,0,1,0,0,0,
5294,wordpress,66674280,0,686,0,0,0,
5295,wordpress,66673810,0,165,0,1,1,
5296,wordpress,66673958,0,1,0,0,0,
5297,wordpress,66673879,0,63,0,0,0,
5298,wordpress,66672907,0,1649,62,1,0,
5299,wordpress,66673305,0,61,0,0,0,
5300,wordpress,66667668,0,11,0,1,0,
5301,wordpress,66669736,5,1053,69,0,0,
5302,wordpress,66656602,0,321,0,2,1,
5303,wordpress,66672438,0,1,0,0,0,
5304,wordpress,66671860,0,1,0,1,0,
5305,wordpress,66671876,0,13,0,0,0,
5306,wordpress,66671868,0,61,17,0,0,
5307,wordpress,66671730,0,11,0,0,0,
5308,wordpress,66671280,-3,1,0,3,1,
5309,wordpress,66669092,0,1,0,0,0,
5310,wordpress,66671132,0,84,0,1,0,
5311,wordpress,66671067,0,1,0,0,0,
5312,wordpress,66670910,1,73,75,0,0,
5313,wordpress,66670337,0,1,0,0,0,
5314,wordpress,66667961,0,123,0,1,0,
5315,wordpress,66658927,-2,109,36,1,0,
5316,wordpress,66666727,0,17,0,1,0,
5317,wordpress,66669521,0,403,0,0,0,
5318,wordpress,66397008,2,73,0,1,1,
5319,wordpress,66666603,0,45,0,1,1,
5320,wordpress,66540062,0,1,0,1,1,
5321,wordpress,66667469,0,15,0,1,0,
5322,wordpress,66667999,0,53,0,0,0,
5323,wordpress,66667349,3,71,0,0,0,
5324,wordpress,66665913,-1,9,0,1,1,
5325,wordpress,66666828,0,1,0,0,0,
5326,wordpress,66632086,0,15,0,2,0,
5327,wordpress,66483296,0,23,0,1,0,
5328,wordpress,66665992,0,303,0,0,0,
5329,wordpress,66665141,0,55,80,1,1,
5330,wordpress,66665768,0,51,0,0,0,
5331,wordpress,66665559,0,35,0,0,0,
5332,wordpress,66663964,1,41,0,1,1,
5333,wordpress,66664298,0,301,0,1,1,
5334,wordpress,66663833,0,840,0,1,0,
5335,wordpress,66514082,3,35,0,2,1,
5336,wordpress,66658741,2,109,0,3,1,
5337,wordpress,66628342,0,1,0,0,0,
5338,wordpress,66607883,1,401,0,0,0,
5339,wordpress,66652024,0,11,0,1,1,
5340,wordpress,66661881,0,368,0,0,0,
5341,wordpress,66660959,0,347,54,2,1,
5342,wordpress,66661376,0,769,75,1,0,
5343,wordpress,66660615,0,13,0,0,0,
5344,wordpress,66659908,1,61,0,1,1,
5345,wordpress,66659106,0,321,0,0,0,
5346,wordpress,66651549,1,11,0,1,1,
5347,wordpress,66657807,1,621,69,0,0,
5348,wordpress,66658051,1,11,0,1,0,
5349,wordpress,66645107,0,15,0,2,0,
5350,wordpress,66656952,0,21,0,0,0,
5351,wordpress,66656648,0,95,0,1,1,
5352,wordpress,66658827,0,1,0,0,0,
5353,wordpress,66658261,0,21,0,0,0,
5354,wordpress,66657262,0,51,0,1,0,
5355,wordpress,66657272,0,1,0,0,0,
5356,wordpress,66656254,0,5,0,1,1,
5357,wordpress,66582319,0,9168,97,1,1,
5358,wordpress,66654382,0,296,0,2,0,
5359,wordpress,66652262,0,494,64,0,0,
5360,wordpress,66647316,0,55,0,1,0,
5361,wordpress,66655251,0,1,0,0,0,
5362,wordpress,66655096,0,3,0,0,0,
5363,wordpress,66653571,0,1,0,1,0,
5364,wordpress,66654183,0,1,0,0,0,
5365,wordpress,66654039,2,945,31,0,0,
5366,wordpress,66654002,0,1,0,0,0,
5367,wordpress,66653505,0,1,0,0,0,
5368,wordpress,66652515,1,121,0,1,1,
5369,wordpress,66653188,0,11,0,0,0,
5370,wordpress,66642502,0,293,71,1,0,
5371,wordpress,66335079,0,39,0,1,0,
5372,wordpress,66634062,1,105,0,1,1,
5373,wordpress,66646222,-1,1,0,1,0,
5374,wordpress,66652656,1,31,0,0,0,
5375,wordpress,66652299,0,13,0,0,0,
5376,wordpress,66652130,0,1,0,0,0,
5377,wordpress,66651820,0,1,0,0,0,
5378,wordpress,66650685,0,1,0,2,0,
5379,wordpress,66595417,0,303,0,1,1,
5380,wordpress,66651490,1,21,0,0,0,
5381,wordpress,66649073,-1,1,0,2,0,
5382,wordpress,66645157,0,426,36,0,0,
5383,wordpress,66649557,0,3,0,0,0,
5384,wordpress,66649248,1,177,90,1,1,
5385,wordpress,66649021,0,1,0,0,0,
5386,wordpress,66648900,0,111,0,0,0,
5387,wordpress,66648650,0,844,89,0,0,
5388,wordpress,66631616,0,11,0,1,0,
5389,wordpress,66596960,1,5844,92,1,0,
5390,wordpress,66647402,1,11,0,0,0,
5391,wordpress,66647464,0,48,0,0,0,
5392,wordpress,66647221,0,17,0,0,0,
5393,wordpress,66646953,0,17812,79,0,0,
5394,wordpress,66637699,0,1,0,0,0,
5395,wordpress,66645742,0,1,0,0,0,
5396,wordpress,66625375,1,21,0,1,0,
5397,wordpress,66641133,2,33,0,1,1,
5398,wordpress,66620024,0,31376,60,1,1,
5399,wordpress,66645644,0,11,0,0,0,
5400,wordpress,66644864,-1,1029,80,1,1,
5401,wordpress,66645360,0,1896,0,0,0,
5402,wordpress,66555192,0,2695,78,1,1,
5403,wordpress,66644662,0,2142,40,0,0,
5404,wordpress,66635510,0,11,0,1,1,
5405,wordpress,66643918,0,371,0,0,0,
5406,wordpress,66643806,0,129,0,0,0,
5407,wordpress,66642318,2,23,0,1,1,
5408,wordpress,66593831,1,63,44,1,1,
5409,wordpress,66636944,2,191,88,1,1,
5410,wordpress,66642526,0,33,33,0,0,
5411,wordpress,66642461,0,23,0,0,0,
5412,wordpress,66642460,0,1,0,0,0,
5413,wordpress,66642450,0,1,0,0,0,
5414,wordpress,66553268,1,508,0,1,0,
5415,wordpress,66642110,0,1,0,0,0,
5416,wordpress,66642054,0,267,0,0,0,
5417,wordpress,66641679,0,842,0,1,1,
5418,wordpress,66608338,1,11,0,0,0,
5419,wordpress,66641106,0,15,0,2,1,
5420,wordpress,66612539,2,27,0,1,1,
5421,wordpress,66640274,0,1491,53,0,0,
5422,wordpress,66640107,0,1,0,0,0,
5423,wordpress,66639671,0,13,0,0,0,
5424,wordpress,66638710,0,69,0,0,0,
5425,wordpress,66639507,0,1,0,0,0,
5426,wordpress,66639463,0,111,0,0,0,
5427,wordpress,66639280,0,93,56,0,0,
5428,wordpress,66639242,1,11,0,0,0,
5429,wordpress,66633511,0,305,0,0,0,
5430,wordpress,66625324,2,25,0,1,1,
5431,wordpress,66637730,3,53,0,1,1,
5432,wordpress,66637456,2,533,0,2,1,
5433,wordpress,66638536,0,59,0,0,0,
5434,wordpress,66637979,2,21,0,0,0,
5435,wordpress,66637888,0,38,0,0,0,
